Timestamp,LogHost,Application/Process,Message,Access_Type,IP
2010-07-17 15:09:15,combo,ftpd[24475],connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,authorized,203.101.45.59
2010-07-17 15:09:15,combo,ftpd[24466],connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,authorized,203.101.45.59
2010-07-17 15:09:15,combo,ftpd[24467],connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,authorized,203.101.45.59
2010-07-17 15:09:15,combo,ftpd[24468],connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,authorized,203.101.45.59
2010-07-17 15:09:15,combo,ftpd[24465],connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,authorized,203.101.45.59
2010-07-17 15:09:15,combo,ftpd[24470],connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,authorized,203.101.45.59
2010-07-17 15:09:15,combo,ftpd[24471],connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,authorized,203.101.45.59
2010-07-17 15:09:15,combo,ftpd[24473],connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,authorized,203.101.45.59
2010-07-17 15:09:15,combo,ftpd[24469],connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,authorized,203.101.45.59
2010-07-17 15:09:16,combo,ftpd[24483],connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,authorized,203.101.45.59
2010-07-17 15:09:16,combo,ftpd[24484],connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,authorized,203.101.45.59
2010-07-17 15:09:16,combo,ftpd[24486],connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,authorized,203.101.45.59
2010-07-17 15:09:16,combo,ftpd[24485],connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,authorized,203.101.45.59
2010-07-17 15:09:17,combo,ftpd[24487],connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:17 2005,authorized,203.101.45.59
2010-07-17 21:23:20,combo,ftpd[25042],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25037],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25036],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25034],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25043],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25033],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25032],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25031],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25040],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25039],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25030],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25035],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25029],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25028],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25041],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:20,combo,ftpd[25038],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,authorized,82.68.222.194
2010-07-17 21:23:23,combo,ftpd[25044],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:23 2005,authorized,82.68.222.194
2010-07-17 21:23:24,combo,ftpd[25050],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,authorized,82.68.222.194
2010-07-17 21:23:24,combo,ftpd[25049],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,authorized,82.68.222.194
2010-07-17 21:23:24,combo,ftpd[25047],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,authorized,82.68.222.194
2010-07-17 21:23:24,combo,ftpd[25046],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,authorized,82.68.222.194
2010-07-17 21:23:24,combo,ftpd[25048],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,authorized,82.68.222.194
2010-07-17 21:23:24,combo,ftpd[25045],connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,authorized,82.68.222.194
2010-07-17 23:21:50,combo,ftpd[25217],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:50 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25239],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25238],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25237],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25236],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25235],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25234],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25233],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25231],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25230],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25232],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25228],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25229],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25219],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25220],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25221],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25218],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25223],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25225],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25224],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25227],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25222],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-17 23:21:54,combo,ftpd[25226],connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,authorized,82.68.222.195
2010-07-18 03:26:48,combo,ftpd[25628],connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,authorized,211.72.151.162
2010-07-18 03:26:48,combo,ftpd[25629],connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,authorized,211.72.151.162
2010-07-18 03:26:48,combo,ftpd[25630],connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,authorized,211.72.151.162
2010-07-18 03:26:48,combo,ftpd[25631],connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,authorized,211.72.151.162
2010-07-18 03:26:48,combo,ftpd[25632],connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,authorized,211.72.151.162
2010-07-18 03:26:48,combo,ftpd[25633],connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,authorized,211.72.151.162
2010-07-18 03:26:48,combo,ftpd[25634],connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,authorized,211.72.151.162
2010-07-18 03:26:48,combo,ftpd[25635],connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,authorized,211.72.151.162
2010-07-18 03:26:49,combo,ftpd[25647],connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,authorized,211.72.151.162
2010-07-18 03:26:49,combo,ftpd[25641],connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,authorized,211.72.151.162
2010-07-18 03:26:49,combo,ftpd[25638],connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,authorized,211.72.151.162
2010-07-18 03:26:49,combo,ftpd[25636],connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,authorized,211.72.151.162
2010-07-18 03:26:49,combo,ftpd[25637],connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,authorized,211.72.151.162
2010-07-18 03:26:49,combo,ftpd[25639],connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,authorized,211.72.151.162
2010-07-18 03:26:49,combo,ftpd[25640],connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,authorized,211.72.151.162
2010-07-18 03:26:49,combo,ftpd[25643],connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,authorized,211.72.151.162
2010-07-18 03:26:49,combo,ftpd[25644],connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,authorized,211.72.151.162
2010-07-18 03:26:49,combo,ftpd[25645],connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,authorized,211.72.151.162
2010-07-18 03:26:49,combo,ftpd[25646],connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,authorized,211.72.151.162
2010-07-18 03:26:49,combo,ftpd[25648],connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,authorized,211.72.151.162
2010-07-18 03:26:49,combo,ftpd[25642],connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,authorized,211.72.151.162
2010-07-19 07:35:41,combo,sshd(pam_unix)[30510],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,unauthorized,202.181.236.180
2010-07-19 07:35:41,combo,sshd(pam_unix)[30500],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,unauthorized,202.181.236.180
2010-07-19 07:35:41,combo,sshd(pam_unix)[30508],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,unauthorized,202.181.236.180
2010-07-19 07:35:41,combo,sshd(pam_unix)[30511],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,unauthorized,202.181.236.180
2010-07-19 07:35:41,combo,sshd(pam_unix)[30499],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,unauthorized,202.181.236.180
2010-07-19 07:35:41,combo,sshd(pam_unix)[30504],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,unauthorized,202.181.236.180
2010-07-19 07:35:41,combo,sshd(pam_unix)[30501],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,unauthorized,202.181.236.180
2010-07-19 07:35:41,combo,sshd(pam_unix)[30505],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,unauthorized,202.181.236.180
2010-07-19 07:35:41,combo,sshd(pam_unix)[30503],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,unauthorized,202.181.236.180
2010-07-19 07:35:41,combo,sshd(pam_unix)[30498],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,unauthorized,202.181.236.180
2010-07-20 23:37:40,combo,sshd(pam_unix)[3308],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,unauthorized,218.55.234.102
2010-07-20 23:37:40,combo,sshd(pam_unix)[3306],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,unauthorized,218.55.234.102
2010-07-20 23:37:40,combo,sshd(pam_unix)[3307],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,unauthorized,218.55.234.102
2010-07-20 23:37:46,combo,sshd(pam_unix)[3313],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,unauthorized,218.55.234.102
2010-07-20 23:37:46,combo,sshd(pam_unix)[3312],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,unauthorized,218.55.234.102
2010-07-21 01:30:45,combo,sshd(pam_unix)[3489],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,unauthorized,210.76.59.29
2010-07-21 01:30:49,combo,sshd(pam_unix)[3493],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,unauthorized,210.76.59.29
2010-07-21 01:30:50,combo,sshd(pam_unix)[3488],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,unauthorized,210.76.59.29
2010-07-21 01:30:50,combo,sshd(pam_unix)[3487],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,unauthorized,210.76.59.29
2010-07-21 09:04:41,combo,ftpd[5032],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5030],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5029],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5018],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5017],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5016],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5028],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5022],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5023],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5033],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5019],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5025],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5020],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5021],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5027],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5026],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5035],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5037],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5034],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5036],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5024],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:41,combo,ftpd[5031],connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,authorized,216.12.111.241
2010-07-21 09:04:43,combo,ftpd[5038],connection from 216.12.111.241 () at Thu Jul 21 09:04:43 2005,authorized,216.12.111.241
2010-07-21 15:18:30,combo,sshd(pam_unix)[5586],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,unauthorized,193.110.106.11
2010-07-21 15:18:30,combo,sshd(pam_unix)[5587],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,unauthorized,193.110.106.11
2010-07-22 09:27:24,combo,ftpd[12288],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12284],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12279],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12285],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12286],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12298],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12282],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12278],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12277],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12280],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12289],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12281],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12283],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12287],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12299],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12292],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12295],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12293],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12291],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12297],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12296],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12290],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 09:27:24,combo,ftpd[12294],connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,authorized,211.42.188.206
2010-07-22 19:29:09,combo,ftpd[13140],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13142],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13143],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13145],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13161],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13160],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13157],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13158],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13146],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13156],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13155],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13154],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13144],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13159],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13141],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13153],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13151],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13148],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13149],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13147],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13150],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:09,combo,ftpd[13152],connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,authorized,67.95.49.172
2010-07-22 19:29:10,combo,ftpd[13162],connection from 67.95.49.172 () at Fri Jul 22 19:29:10 2005,authorized,67.95.49.172
2010-07-23 11:46:41,combo,sshd(pam_unix)[15385],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=85.44.47.166  user=root,unauthorized,85.44.47.166
2010-07-23 20:04:41,combo,sshd(pam_unix)[16158],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,unauthorized,211.9.58.217
2010-07-23 20:04:41,combo,sshd(pam_unix)[16159],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,unauthorized,211.9.58.217
